open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_overnight_compression,LOOK_FOR_transition_repricing_london,LOOK_FOR_transition_repricing_ny,LOOK_FOR_trend_pullback_asia,quality_label,quality_label_full,base_state
5884.5,5899.65,5884.5,5898.65,0,0,0,1,0.8714179510774424,LONDON,1,0.5607520289601586,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5898.65,5919.65,5891.15,5901.9,0,0,0,1,0.8714179510774424,LONDON,1,0.5607520289601586,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5902.15,5916.7,5886.95,5904.65,0,0,0,1,0.6814585539693381,LONDON,2,1.2827863699233015,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5904.75,5917.75,5898.25,5914.6,0,0,0,1,0.6814585539693381,LONDON,2,1.2827863699233015,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5914.85,5921.5,5904.3,5918.9,0,0,0,1,0.6814585539693381,LONDON,2,1.2827863699233015,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5919.15,5932.65,5918.65,5926.75,0,0,0,1,0.6814585539693381,LONDON,2,1.2827863699233015,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5926.75,5933.15,5923.0,5924.25,0,0,0,2,0.9948510603920393,NY,1,1.6298359002566813,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5924.5,5930.4,5922.45,5929.65,0,0,0,2,0.9948510603920393,NY,1,1.6298359002566813,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5929.65,5938.3,5925.0,5938.05,0,0,0,2,0.9948510603920393,NY,1,1.6298359002566813,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5938.05,5941.55,5934.4,5936.15,0,0,0,2,0.9948510603920393,NY,1,1.6298359002566813,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
