open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_vwap_proximity,LOOK_FOR_balance_extreme_to_center,LOOK_FOR_balance_compression,LOOK_FOR_balance_vwap_body_deviation,LOOK_FOR_trend_strong_orderly,LOOK_FOR_trend_liquidity_sweep,LOOK_FOR_trend_prev_vwap_pullback,LOOK_FOR_transition_chop_near_vwap,LOOK_FOR_transition_acceptance,quality_label,quality_label_full,base_state
1831.42,1833.32,1831.07,1833.28,0,0,0,2,0.9621642081327252,NY_PM,3,1.4183300066533093,day_anchor_std,ny_rollover_17,0,0,0,0,1,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
1833.28,1833.57,1831.26,1831.51,0,0,0,2,0.9621642081327252,NY_PM,3,1.4183300066533093,day_anchor_std,ny_rollover_17,0,0,0,0,1,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
1831.51,1831.59,1829.69,1830.42,0,0,0,2,0.9621642081327252,NY_PM,3,1.4183300066533093,day_anchor_std,ny_rollover_17,0,0,0,0,1,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
1830.46,1831.0,1828.68,1829.05,0,0,0,2,0.9621642081327252,NY_PM,3,1.4183300066533093,day_anchor_std,ny_rollover_17,0,0,0,0,1,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
1847.64,1848.54,1846.22,1846.5,0,0,0,1,0.9967792144229843,ASIA,1,0.13229612613552877,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1846.52,1852.09,1845.91,1852.03,0,0,0,1,0.9967792144229843,ASIA,1,0.13229612613552877,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1851.96,1852.41,1846.97,1848.94,0,0,0,1,0.9967792144229843,ASIA,1,0.13229612613552877,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1848.94,1850.08,1846.97,1848.57,0,0,0,1,0.9967792144229843,ASIA,1,0.13229612613552877,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1848.57,1852.37,1848.51,1851.06,0,0,0,1,0.9979342429743854,ASIA,2,0.1366073171011881,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1851.15,1851.98,1849.99,1850.1,0,0,0,1,0.9979342429743854,ASIA,2,0.1366073171011881,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1850.1,1850.22,1848.38,1849.51,0,0,0,1,0.9979342429743854,ASIA,2,0.1366073171011881,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1849.47,1851.18,1848.39,1850.71,0,0,0,1,0.9979342429743854,ASIA,2,0.1366073171011881,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1850.76,1852.85,1850.7,1851.93,0,0,0,1,0.9951553481457092,ASIA,3,0.20112488988281177,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
