symbol,setup_family,baseline_id,episode_id,intent_side,entry_ts,horizon_bars,is_virtual_pair
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,344,LONG,2023-10-17 18:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,345,LONG,2023-10-18 00:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,345,SHORT,2023-10-18 00:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,346,LONG,2023-10-18 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,347,SHORT,2023-10-19 02:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,348,LONG,2023-10-19 10:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,348,SHORT,2023-10-19 10:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,349,LONG,2023-10-19 22:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,350,LONG,2023-10-20 08:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,351,SHORT,2023-10-20 20:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,352,LONG,2023-10-23 06:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,352,SHORT,2023-10-23 06:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,353,SHORT,2023-10-23 10:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,354,LONG,2023-10-23 14:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,355,LONG,2023-10-24 00:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,355,SHORT,2023-10-24 00:00:00,10,True
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,356,SHORT,2023-10-24 14:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,357,SHORT,2023-10-24 16:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,358,LONG,2023-10-25 00:00:00,16,False
